time(s)	cellId	rnti	lcid	packetSize
1.01428	2	3	3	1530
1.01428	2	2	3	1530
1.01428	2	1	3	1530
1.01428	4	5	3	1530
1.01428	4	4	3	1530
1.01428	4	3	3	1530
1.01428	4	2	3	1530
1.01428	4	1	3	1530
1.01429	2	5	3	1530
1.01429	2	4	3	1530
1.01429	2	3	3	1530
1.01429	2	2	3	1530
1.01429	2	1	3	1530
1.01429	4	5	3	1530
1.01429	4	4	3	1530
1.01429	4	3	3	1530
1.0143	4	2	3	1530
1.0143	4	1	3	1530
1.0143	2	5	3	1530
1.0143	2	4	3	1530
1.0143	2	3	3	1530
1.0143	2	2	3	1530
1.0143	2	1	3	1530
1.0143	4	5	3	1530
1.01431	4	4	3	1530
1.01431	4	3	3	1530
1.01431	4	2	3	1530
1.01431	4	1	3	1530
1.01431	2	5	3	1530
1.01431	2	4	3	1530
1.01431	2	3	3	1530
1.01431	2	2	3	1530
1.01432	2	1	3	1530
1.01432	4	5	3	1530
1.01432	4	4	3	1530
1.01432	4	3	3	1530
1.01432	4	2	3	1530
1.01432	4	1	3	1530
1.01432	2	5	3	1530
1.01432	2	4	3	1530
1.01433	2	3	3	1530
1.01433	2	2	3	1530
1.01433	2	1	3	1530
1.01433	4	5	3	1530
1.01433	4	4	3	1530
1.01433	4	3	3	1530
1.01433	4	2	3	1530
1.01433	4	1	3	1530
1.01434	2	5	3	1530
1.01434	2	4	3	1530
1.01434	2	3	3	1530
1.01434	2	2	3	1530
1.01434	2	1	3	1530
1.01434	4	5	3	1530
1.01434	4	4	3	1530
1.01434	4	3	3	1530
1.01435	4	2	3	1530
1.01435	4	1	3	1530
1.01435	2	5	3	1530
1.01435	2	4	3	1530
1.01435	2	3	3	1530
1.01435	2	2	3	1530
1.01435	2	1	3	1530
1.01435	4	5	3	1530
1.01436	4	4	3	1530
1.01436	4	3	3	1530
1.01436	4	2	3	1530
1.01436	4	1	3	1530
1.01436	2	5	3	1530
1.01436	2	4	3	1530
1.01436	2	3	3	1530
1.01436	2	2	3	1530
1.01437	2	1	3	1530
1.01437	4	5	3	1530
1.01437	4	4	3	1530
1.01437	4	3	3	1530
1.01437	4	2	3	1530
1.01437	4	1	3	1530
1.01437	2	5	3	1530
1.01437	2	4	3	1530
1.01438	2	3	3	1530
1.01438	2	2	3	1530
1.01438	2	1	3	1530
1.01438	4	5	3	1530
1.01438	4	4	3	1530
1.01438	4	3	3	1530
1.01438	4	2	3	1530
1.01438	4	1	3	1530
1.01439	2	5	3	1530
1.01439	2	4	3	1530
1.01439	2	3	3	1530
1.01439	2	2	3	1530
1.01439	2	1	3	1530
1.01439	4	5	3	1530
1.01439	4	4	3	1530
1.01439	4	3	3	1530
1.0144	4	2	3	1530
1.0144	4	1	3	1530
1.0144	2	5	3	1530
1.0144	2	4	3	1530
1.0144	2	3	3	1530
1.0144	2	2	3	1530
1.0144	2	1	3	1530
1.0144	4	5	3	1530
1.01441	4	4	3	1530
1.01441	4	3	3	1530
1.01441	4	2	3	1530
1.01441	4	1	3	1530
1.01441	2	5	3	1530
1.01441	2	4	3	1530
1.01441	2	3	3	1530
1.01441	2	2	3	1530
1.01442	2	1	3	1530
1.01442	4	5	3	1530
1.01442	4	4	3	1530
1.01442	4	3	3	1530
1.01442	4	2	3	1530
1.01442	4	1	3	1530
1.01442	2	5	3	1530
1.01443	2	4	3	1530
1.01443	2	3	3	1530
1.01443	2	2	3	1530
1.01443	2	1	3	1530
1.01443	4	5	3	1530
1.01443	4	4	3	1530
1.01443	4	3	3	1530
1.01443	4	2	3	1530
1.01444	4	1	3	1530
1.01444	2	5	3	1530
1.01444	2	4	3	1530
1.01444	2	3	3	1530
1.01444	2	2	3	1530
1.01444	2	1	3	1530
1.01444	4	5	3	1530
1.01444	4	4	3	1530
1.01445	4	3	3	1530
1.01445	4	2	3	1530
1.01445	4	1	3	1530
1.01445	2	5	3	1530
1.01445	2	4	3	1530
1.01445	2	3	3	1530
1.01445	2	2	3	1530
1.01445	2	1	3	1530
1.01446	4	5	3	1530
1.01446	4	4	3	1530
1.01446	4	3	3	1530
1.01446	4	2	3	1530
1.01446	4	1	3	1530
1.01446	2	5	3	1530
1.01446	2	4	3	1530
1.01446	2	3	3	1530
1.01447	2	2	3	1530
1.01447	2	1	3	1530
1.01447	4	5	3	1530
1.01447	4	4	3	1530
1.01447	4	3	3	1530
1.01447	4	2	3	1530
1.01447	4	1	3	1530
1.01447	2	5	3	1530
1.01448	2	4	3	1530
1.01448	2	3	3	1530
1.01448	2	2	3	1530
1.01448	2	1	3	1530
1.01448	4	5	3	1530
1.01448	4	4	3	1530
1.01448	4	3	3	1530
1.01448	4	2	3	1530
1.01449	4	1	3	1530
1.01449	2	5	3	1530
1.01449	2	4	3	1530
1.01449	2	3	3	1530
1.01449	2	2	3	1530
1.01449	2	1	3	1530
1.01449	4	5	3	1530
1.01449	4	4	3	1530
1.0145	4	3	3	1530
1.0145	4	2	3	1530
1.0145	4	1	3	1530
1.0145	2	5	3	1530
1.0145	2	4	3	1530
1.0145	2	3	3	1530
1.0145	2	2	3	1530
1.0145	2	1	3	1530
1.01451	4	5	3	1530
1.01451	4	4	3	1530
1.01451	4	3	3	1530
1.01451	4	2	3	1530
1.01451	4	1	3	1530
1.01451	2	5	3	1530
1.01451	2	4	3	1530
1.01451	2	3	3	1530
1.01452	2	2	3	1530
1.01452	2	1	3	1530
1.01452	4	5	3	1530
1.01452	4	4	3	1530
1.01452	4	3	3	1530
1.01452	4	2	3	1530
1.01452	4	1	3	1530
1.01452	2	5	3	1530
1.01453	2	4	3	1530
1.01453	2	3	3	1530
1.01453	2	2	3	1530
1.01453	2	1	3	1530
1.01453	4	5	3	1530
1.01453	4	4	3	1530
1.01453	4	3	3	1530
1.01453	4	2	3	1530
1.01454	4	1	3	1530
1.01454	2	5	3	1530
1.01454	2	4	3	1530
1.01454	2	3	3	1530
1.01454	2	2	3	1530
1.01454	2	1	3	1530
1.01454	4	5	3	1530
1.01454	4	4	3	1530
1.01455	4	3	3	1530
1.01455	4	2	3	1530
1.01455	4	1	3	1530
1.01455	2	5	3	1530
1.01455	2	4	3	1530
1.01455	2	3	3	1530
1.01455	2	2	3	1530
1.01455	2	1	3	1530
1.01456	4	5	3	1530
1.01456	4	4	3	1530
1.01456	4	3	3	1530
1.01456	4	2	3	1530
1.01456	4	1	3	1530
1.01456	2	5	3	1530
1.01456	2	4	3	1530
1.01456	2	3	3	1530
1.01457	2	2	3	1530
1.01457	2	1	3	1530
1.01457	4	5	3	1530
1.01457	4	4	3	1530
1.01457	4	3	3	1530
1.01457	4	2	3	1530
1.01457	4	1	3	1530
1.01457	2	5	3	1530
1.01458	2	4	3	1530
1.01458	2	3	3	1530
1.01458	2	2	3	1530
1.01458	2	1	3	1530
1.01458	4	5	3	1530
1.01458	4	4	3	1530
1.01458	4	3	3	1530
1.01458	4	2	3	1530
1.01459	4	1	3	1530
1.01459	2	5	3	1530
1.01459	2	4	3	1530
1.01459	2	3	3	1530
1.01459	2	2	3	1530
1.01459	2	1	3	1530
1.01459	4	5	3	1530
1.01459	4	4	3	1530
1.0146	4	3	3	1530
1.0146	4	2	3	1530
1.0146	4	1	3	1530
1.0146	2	5	3	1530
1.0146	2	4	3	1530
1.0146	2	3	3	1530
1.0146	2	2	3	1530
1.0146	2	1	3	1530
1.01461	4	5	3	1530
1.01461	4	4	3	1530
1.01461	4	3	3	1530
1.01461	4	2	3	1530
1.01461	4	1	3	1530
1.01461	2	5	3	1530
1.01461	2	4	3	1530
1.01461	2	3	3	1530
1.01462	2	2	3	1530
1.01462	2	1	3	1530
1.01462	4	5	3	1530
1.01462	4	4	3	1530
1.01462	4	3	3	1530
1.01462	4	2	3	1530
1.01462	4	1	3	1530
1.01462	2	5	3	1530
1.01463	2	4	3	1530
1.01463	2	3	3	1530
1.01463	2	2	3	1530
1.01463	2	1	3	1530
1.01463	4	5	3	1530
1.01463	4	4	3	1530
1.01463	4	3	3	1530
1.01463	4	2	3	1530
1.01464	4	1	3	1530
1.01464	2	5	3	1530
1.01464	2	4	3	1530
1.01464	2	3	3	1530
1.01464	2	2	3	1530
1.01464	2	1	3	1530
1.01464	4	5	3	1530
1.01464	4	4	3	1530
1.01465	4	3	3	1530
1.01465	4	2	3	1530
1.01465	4	1	3	1530
1.01465	2	5	3	1530
1.01465	2	4	3	1530
1.01465	2	3	3	1530
1.01465	2	2	3	1530
1.01465	2	1	3	1530
1.01466	4	5	3	1530
1.01466	4	4	3	1530
1.01466	4	3	3	1530
1.01466	4	2	3	1530
1.01466	4	1	3	1530
1.01466	2	5	3	1530
1.01466	2	4	3	1530
1.01466	2	3	3	1530
1.01467	2	2	3	1530
1.01467	2	1	3	1530
1.01467	4	5	3	1530
1.01467	4	4	3	1530
1.01467	4	3	3	1530
1.01467	4	2	3	1530
1.01467	4	1	3	1530
1.01467	2	5	3	1530
1.01468	2	4	3	1530
1.01468	2	3	3	1530
1.01468	2	2	3	1530
1.01468	2	1	3	1530
1.01468	4	5	3	1530
1.01468	4	4	3	1530
1.01468	4	3	3	1530
1.01469	4	2	3	1530
1.01469	4	1	3	1530
1.01469	2	5	3	1530
1.01469	2	4	3	1530
1.01469	2	3	3	1530
1.01469	2	2	3	1530
1.01469	2	1	3	1530
1.01469	4	5	3	1530
1.0147	4	4	3	1530
1.0147	4	3	3	1530
1.0147	4	2	3	1530
1.0147	4	1	3	1530
1.0147	2	5	3	1530
1.0147	2	4	3	1530
1.0147	2	3	3	1530
1.0147	2	2	3	1530
1.01471	2	1	3	1530
1.01471	4	5	3	1530
1.01471	4	4	3	1530
1.01471	4	3	3	1530
1.01471	4	2	3	1530
1.01471	4	1	3	1530
1.01471	2	5	3	1530
1.01471	2	4	3	1530
1.01472	2	3	3	1530
1.01472	2	2	3	1530
1.01472	2	1	3	1530
1.01472	4	5	3	1530
1.01472	4	4	3	1530
1.01472	4	3	3	1530
1.01472	4	2	3	1530
1.01472	4	1	3	1530
1.01473	2	5	3	1530
1.01473	2	4	3	1530
1.01473	2	3	3	1530
1.01473	2	2	3	1530
1.01473	2	1	3	1530
1.01473	4	5	3	1530
1.01473	4	4	3	1530
1.01473	4	3	3	1530
1.01474	4	2	3	1530
1.01474	4	1	3	1530
1.01474	2	5	3	1530
1.01474	2	4	3	1530
1.01474	2	3	3	1530
1.01474	2	2	3	1530
1.01474	2	1	3	1530
1.01474	4	5	3	1530
1.01475	4	4	3	1530
1.01475	4	3	3	1530
1.01475	4	2	3	1530
1.01475	4	1	3	1530
1.01475	2	5	3	1530
1.01475	2	4	3	1530
1.01475	2	3	3	1530
1.01475	2	2	3	1530
1.01476	2	1	3	1530
1.01476	4	5	3	1530
1.01476	4	4	3	1530
1.01476	4	3	3	1530
1.01476	4	2	3	1530
1.01476	4	1	3	1530
1.01476	2	5	3	1530
1.01476	2	4	3	1530
1.01477	2	3	3	1530
1.01477	2	2	3	1530
1.01477	2	1	3	1530
1.01477	4	5	3	1530
1.01477	4	4	3	1530
1.01477	4	3	3	1530
1.01477	4	2	3	1530
1.01477	4	1	3	1530
1.01478	2	5	3	1530
1.01478	2	4	3	1530
1.01478	2	3	3	1530
1.01478	2	2	3	1530
1.01478	2	1	3	1530
1.01478	4	5	3	1530
1.01478	4	4	3	1530
1.01478	4	3	3	1530
1.01479	4	2	3	1530
1.01479	4	1	3	1530
1.01479	2	5	3	1530
1.01479	2	4	3	1530
1.01479	2	3	3	1530
1.01479	2	2	3	1530
1.01479	2	1	3	1530
1.01479	4	5	3	1530
1.0148	4	4	3	1530
1.0148	4	3	3	1530
1.0148	4	2	3	1530
1.0148	4	1	3	1530
1.0148	2	5	3	1530
1.0148	2	4	3	1530
1.0148	2	3	3	1530
1.0148	2	2	3	1530
1.01481	2	1	3	1530
1.01481	4	5	3	1530
1.01481	4	4	3	1530
1.01481	4	3	3	1530
1.01481	4	2	3	1530
1.01481	4	1	3	1530
1.01481	2	5	3	1530
1.01481	2	4	3	1530
1.01482	2	3	3	1530
1.01482	2	2	3	1530
1.01482	2	1	3	1530
1.01482	4	5	3	1530
1.01482	4	4	3	1530
1.01482	4	3	3	1530
1.01482	4	2	3	1530
1.01482	4	1	3	1530
1.01483	2	5	3	1530
1.01483	2	4	3	1530
1.01483	2	3	3	1530
1.01483	2	2	3	1530
1.01483	2	1	3	1530
1.01483	4	5	3	1530
1.01483	4	4	3	1530
1.01483	4	3	3	1530
1.01484	4	2	3	1530
1.01484	4	1	3	1530
1.01484	2	5	3	1530
1.01484	2	4	3	1530
1.01484	2	3	3	1530
1.01484	2	2	3	1530
1.01484	2	1	3	1530
1.01484	4	5	3	1530
1.01485	4	4	3	1530
1.01485	4	3	3	1530
1.01485	4	2	3	1530
1.01485	4	1	3	1530
1.01485	2	5	3	1530
1.01485	2	4	3	1530
1.01485	2	3	3	1530
1.01485	2	2	3	1530
1.01486	2	1	3	1530
1.01486	4	5	3	1530
1.01486	4	4	3	1530
1.01486	4	3	3	1530
1.01486	4	2	3	1530
1.01486	4	1	3	1530
1.01486	2	5	3	1530
1.01486	2	4	3	1530
1.01487	2	3	3	1530
1.01487	2	2	3	1530
1.01487	2	1	3	1530
1.01487	4	5	3	1530
1.01487	4	4	3	1530
1.01487	4	3	3	1530
1.01487	4	2	3	1530
1.01487	4	1	3	1530
1.01488	2	5	3	1530
1.01488	2	4	3	1530
1.01488	2	3	3	1530
1.01488	2	2	3	1530
1.01488	2	1	3	1530
1.01488	4	5	3	1530
1.01488	4	4	3	1530
1.01488	4	3	3	1530
1.01489	4	2	3	1530
1.01489	4	1	3	1530
1.01489	2	5	3	1530
1.01489	2	4	3	1530
1.01489	2	3	3	1530
1.01489	2	2	3	1530
1.01489	2	1	3	1530
1.01489	4	5	3	1530
1.0149	4	4	3	1530
1.0149	4	3	3	1530
1.0149	4	2	3	1530
1.0149	4	1	3	1530
1.0149	2	5	3	1530
1.0149	2	4	3	1530
1.0149	2	3	3	1530
1.0149	2	2	3	1530
1.01491	2	1	3	1530
1.01491	4	5	3	1530
1.01491	4	4	3	1530
1.01491	4	3	3	1530
1.01491	4	2	3	1530
1.01491	4	1	3	1530
1.01491	2	5	3	1530
1.01491	2	4	3	1530
1.01492	2	3	3	1530
1.01492	2	2	3	1530
1.01492	2	1	3	1530
1.01492	4	5	3	1530
1.01492	4	4	3	1530
1.01492	4	3	3	1530
1.01492	4	2	3	1530
1.01492	4	1	3	1530
1.01493	2	5	3	1530
1.01493	2	4	3	1530
1.01493	2	3	3	1530
1.01493	2	2	3	1530
1.01493	2	1	3	1530
1.01493	4	5	3	1530
1.01493	4	4	3	1530
1.01493	4	3	3	1530
1.01494	4	2	3	1530
1.01494	4	1	3	1530
1.01494	2	5	3	1530
1.01494	2	4	3	1530
1.01494	2	3	3	1530
1.01494	2	2	3	1530
1.01494	2	1	3	1530
1.01494	4	5	3	1530
1.01495	4	4	3	1530
1.01495	4	3	3	1530
1.01495	4	2	3	1530
1.01495	4	1	3	1530
1.01495	2	5	3	1530
1.01495	2	4	3	1530
1.01495	2	3	3	1530
1.01496	2	2	3	1530
1.01496	2	1	3	1530
1.01496	4	5	3	1530
1.01496	4	4	3	1530
1.01496	4	3	3	1530
1.01496	4	2	3	1530
1.01496	4	1	3	1530
1.01496	2	5	3	1530
1.01497	2	4	3	1530
1.01497	2	3	3	1530
1.01497	2	2	3	1530
1.01497	2	1	3	1530
1.01497	4	5	3	1530
1.01497	4	4	3	1530
1.01497	4	3	3	1530
1.01497	4	2	3	1530
1.01498	4	1	3	1530
1.01498	2	5	3	1530
1.01498	2	4	3	1530
1.01498	2	3	3	1530
1.01498	2	2	3	1530
1.01498	2	1	3	1530
1.01498	4	5	3	1530
1.01498	4	4	3	1530
1.01499	4	3	3	1530
1.01499	4	2	3	1530
1.01499	4	1	3	1530
1.01499	2	5	3	1530
1.01499	2	4	3	1530
1.01499	2	3	3	1530
1.01499	2	2	3	1530
1.01499	2	1	3	1530
1.015	4	5	3	1530
1.015	4	4	3	1530
1.015	4	3	3	1530
1.015	4	2	3	1530
1.015	4	1	3	1530
1.015	2	5	3	1530
1.015	2	4	3	1530
1.015	2	3	3	1530
1.01501	2	2	3	1530
1.01501	2	1	3	1530
1.01501	4	5	3	1530
1.01501	4	4	3	1530
1.01501	4	3	3	1530
1.01501	4	2	3	1530
1.01501	4	1	3	1530
1.01501	2	5	3	1530
1.01502	2	4	3	1530
1.01502	2	3	3	1530
1.01502	2	2	3	1530
1.01502	2	1	3	1530
1.01502	4	5	3	1530
1.01502	4	4	3	1530
1.01502	4	3	3	1530
1.01502	4	2	3	1530
1.01503	4	1	3	1530
1.01503	2	5	3	1530
1.01503	2	4	3	1530
1.01503	2	3	3	1530
1.01503	2	2	3	1530
1.01503	2	1	3	1530
1.01503	4	5	3	1530
1.01503	4	4	3	1530
1.01504	4	3	3	1530
1.01504	4	2	3	1530
1.01504	4	1	3	1530
1.01504	2	5	3	1530
1.01504	2	4	3	1530
1.01504	2	3	3	1530
1.01504	2	2	3	1530
1.01504	2	1	3	1530
1.01505	4	5	3	1530
1.01505	4	4	3	1530
1.01505	4	3	3	1530
1.01505	4	2	3	1530
1.01505	4	1	3	1530
1.01505	2	5	3	1530
1.01505	2	4	3	1530
1.01505	2	3	3	1530
1.01506	2	2	3	1530
1.01506	2	1	3	1530
1.01506	4	5	3	1530
1.01506	4	4	3	1530
1.01506	4	3	3	1530
1.01506	4	2	3	1530
1.01506	4	1	3	1530
1.01506	2	5	3	1530
1.01507	2	4	3	1530
1.01507	2	3	3	1530
1.01507	2	2	3	1530
1.01507	2	1	3	1530
1.01507	4	5	3	1530
1.01507	4	4	3	1530
1.01507	4	3	3	1530
1.01507	4	2	3	1530
1.01508	4	1	3	1530
1.01508	2	5	3	1530
1.01508	2	4	3	1530
1.01508	2	3	3	1530
1.01508	2	2	3	1530
1.01508	2	1	3	1530
1.01508	4	5	3	1530
1.01508	4	4	3	1530
1.01509	4	3	3	1530
1.01509	4	2	3	1530
1.01509	4	1	3	1530
1.01509	2	5	3	1530
1.01509	2	4	3	1530
1.01509	2	3	3	1530
1.01509	2	2	3	1530
1.01509	2	1	3	1530
1.0151	4	5	3	1530
1.0151	4	4	3	1530
1.0151	4	3	3	1530
1.0151	4	2	3	1530
1.0151	4	1	3	1530
1.0151	2	5	3	1530
1.0151	2	4	3	1530
1.0151	2	3	3	1530
1.01511	2	2	3	1530
1.01511	2	1	3	1530
1.01511	4	5	3	1530
1.01511	4	4	3	1530
1.01511	4	3	3	1530
1.01511	4	2	3	1530
1.01511	4	1	3	1530
1.01511	2	5	3	1530
1.01512	2	4	3	1530
1.01512	2	3	3	1530
1.01512	2	2	3	1530
1.01512	2	1	3	1530
1.01512	4	5	3	1530
1.01512	4	4	3	1530
1.01512	4	3	3	1530
1.01512	4	2	3	1530
1.01513	4	1	3	1530
1.01513	2	5	3	1530
1.01513	2	4	3	1530
1.01513	2	3	3	1530
1.01513	2	2	3	1530
1.01513	2	1	3	1530
1.01513	4	5	3	1530
1.01513	4	4	3	1530
1.01514	4	3	3	1530
1.01514	4	2	3	1530
1.01514	4	1	3	1530
1.01514	2	5	3	1530
1.01514	2	4	3	1530
1.01514	2	3	3	1530
1.01514	2	2	3	1530
1.01514	2	1	3	1530
1.01515	4	5	3	1530
1.01515	4	4	3	1530
1.01515	4	3	3	1530
1.01515	4	2	3	1530
1.01515	4	1	3	1530
1.01515	2	5	3	1530
1.01515	2	4	3	1530
1.01515	2	3	3	1530
1.01516	2	2	3	1530
1.01516	2	1	3	1530
1.01516	4	5	3	1530
1.01516	4	4	3	1530
1.01516	4	3	3	1530
1.01516	4	2	3	1530
1.01516	4	1	3	1530
1.01516	2	5	3	1530
1.01517	2	4	3	1530
1.01517	2	3	3	1530
1.01517	2	2	3	1530
1.01517	2	1	3	1530
1.01517	4	5	3	1530
1.01517	4	4	3	1530
1.01517	4	3	3	1530
1.01517	4	2	3	1530
1.01518	4	1	3	1530
1.01518	2	5	3	1530
1.01518	2	4	3	1530
1.01518	2	3	3	1530
1.01518	2	2	3	1530
1.01518	2	1	3	1530
1.01518	4	5	3	1530
1.01518	4	4	3	1530
1.01519	4	3	3	1530
1.01519	4	2	3	1530
1.01519	4	1	3	1530
1.01519	2	5	3	1530
1.01519	2	4	3	1530
1.01519	2	3	3	1530
1.01519	2	2	3	1530
1.01519	2	1	3	1530
1.0152	4	5	3	1530
1.0152	4	4	3	1530
1.0152	4	3	3	1530
1.0152	4	2	3	1530
1.0152	4	1	3	1530
1.0152	2	5	3	1530
1.0152	2	4	3	1530
1.0152	2	3	3	1530
1.01521	2	2	3	1530
1.01521	2	1	3	1530
1.01521	4	5	3	1530
1.01521	4	4	3	1530
1.01521	4	3	3	1530
1.01521	4	2	3	1530
1.01521	4	1	3	1530
1.01522	2	5	3	1530
1.01522	2	4	3	1530
1.01522	2	3	3	1530
1.01522	2	2	3	1530
1.01522	2	1	3	1530
1.01522	4	5	3	1530
1.01522	4	4	3	1530
1.01522	4	3	3	1530
1.01523	4	2	3	1530
1.01523	4	1	3	1530
1.01523	2	5	3	1530
1.01523	2	4	3	1530
1.01523	2	3	3	1530
1.01523	2	2	3	1530
1.01523	2	1	3	1530
1.01523	4	5	3	1530
1.01524	4	4	3	1530
1.01524	4	3	3	1530
1.01524	4	2	3	1530
1.01524	4	1	3	1530
1.01524	2	5	3	1530
1.01524	2	4	3	1530
1.01524	2	3	3	1530
1.01524	2	2	3	1530
1.01525	2	1	3	1530
1.01525	4	5	3	1530
1.01525	4	4	3	1530
1.01525	4	3	3	1530
1.01525	4	2	3	1530
1.01525	4	1	3	1530
1.01525	2	5	3	1530
1.01525	2	4	3	1530
1.01526	2	3	3	1530
1.01526	2	2	3	1530
1.01526	2	1	3	1530
1.01526	4	5	3	1530
1.01526	4	4	3	1530
1.01526	4	3	3	1530
1.01526	4	2	3	1530
1.01526	4	1	3	1530
1.01527	2	5	3	1530
1.01527	2	4	3	1530
1.01527	2	3	3	1530
1.01527	2	2	3	1530
1.01527	2	1	3	1530
1.01527	4	5	3	1530
1.01527	4	4	3	1530
1.01527	4	3	3	1530
1.01528	4	2	3	1530
1.01528	4	1	3	1530
1.01528	2	5	3	1530
1.01528	2	4	3	1530
1.01528	2	3	3	1530
1.01528	2	2	3	1530
1.01528	2	1	3	1530
1.01528	4	5	3	1530
1.01529	4	4	3	1530
1.01529	4	3	3	1530
1.01529	4	2	3	1530
1.01529	4	1	3	1530
1.01529	2	5	3	1530
1.01529	2	4	3	1530
1.01529	2	3	3	1530
1.01529	2	2	3	1530
1.0153	2	1	3	1530
1.0153	4	5	3	1530
1.0153	4	4	3	1530
1.0153	4	3	3	1530
1.0153	4	2	3	1530
1.0153	4	1	3	1530
1.0153	2	5	3	1530
1.0153	2	4	3	1530
1.01531	2	3	3	1530
1.01531	2	2	3	1530
1.01531	2	1	3	1530
1.01531	4	5	3	1530
1.01531	4	4	3	1530
1.01531	4	3	3	1530
1.01531	4	2	3	1530
1.01531	4	1	3	1530
1.01532	2	5	3	1530
1.01532	2	4	3	1530
1.01532	2	3	3	1530
1.01532	2	2	3	1530
1.01532	2	1	3	1530
1.01532	4	5	3	1530
1.01532	4	4	3	1530
1.01532	4	3	3	1530
1.01533	4	2	3	1530
1.01533	4	1	3	1530
1.01533	2	5	3	1530
1.01533	2	4	3	1530
1.01533	2	3	3	1530
1.01533	2	2	3	1530
1.01533	2	1	3	1530
1.01533	4	5	3	1530
1.01534	4	4	3	1530
1.01534	4	3	3	1530
1.01534	4	2	3	1530
1.01534	4	1	3	1530
1.01534	2	5	3	1530
1.01534	2	4	3	1530
1.01534	2	3	3	1530
1.01534	2	2	3	1530
1.01535	2	1	3	1530
1.01535	4	5	3	1530
1.01535	4	4	3	1530
1.01535	4	3	3	1530
1.01535	4	2	3	1530
1.01535	4	1	3	1530
1.01535	2	5	3	1530
1.01535	2	4	3	1530
1.01536	2	3	3	1530
1.01536	2	2	3	1530
1.01536	2	1	3	1530
1.01536	4	5	3	1530
1.01536	4	4	3	1530
1.01536	4	3	3	1530
1.01536	4	2	3	1530
1.01536	4	1	3	1530
1.01537	2	5	3	1530
1.01537	2	4	3	1530
1.01537	2	3	3	1530
1.01537	2	2	3	1530
1.01537	2	1	3	1530
1.01537	4	5	3	1530
1.01537	4	4	3	1530
1.01537	4	3	3	1530
1.01538	4	2	3	1530
1.01538	4	1	3	1530
1.01538	2	5	3	1530
1.01538	2	4	3	1530
1.01538	2	3	3	1530
1.01538	2	2	3	1530
1.01538	2	1	3	1530
1.01538	4	5	3	1530
1.01539	4	4	3	1530
1.01539	4	3	3	1530
1.01539	4	2	3	1530
1.01539	4	1	3	1530
1.01539	2	5	3	1530
1.01539	2	4	3	1530
1.01539	2	3	3	1530
1.01539	2	2	3	1530
1.0154	2	1	3	1530
1.0154	4	5	3	1530
1.0154	4	4	3	1530
1.0154	4	3	3	1530
1.0154	4	2	3	1530
1.0154	4	1	3	1530
1.0154	2	5	3	1530
1.0154	2	4	3	1530
1.01541	2	3	3	1530
1.01541	2	2	3	1530
1.01541	2	1	3	1530
1.01541	4	5	3	1530
1.01541	4	4	3	1530
1.01541	4	3	3	1530
1.01541	4	2	3	1530
1.01541	4	1	3	1530
1.01542	2	5	3	1530
1.01542	2	4	3	1530
1.01542	2	3	3	1530
1.01542	2	2	3	1530
1.01542	2	1	3	1530
1.01542	4	5	3	1530
1.01542	4	4	3	1530
1.01542	4	3	3	1530
1.01543	4	2	3	1530
1.01543	4	1	3	1530
1.01543	2	5	3	1530
1.01543	2	4	3	1530
1.01543	2	3	3	1530
1.01543	2	2	3	1530
1.01543	2	1	3	1530
1.01543	4	5	3	1530
1.01544	4	4	3	1530
1.01544	4	3	3	1530
1.01544	4	2	3	1530
1.01544	4	1	3	1530
1.01544	2	5	3	1530
1.01544	2	4	3	1530
1.01544	2	3	3	1530
1.01544	2	2	3	1530
1.01545	2	1	3	1530
1.01545	4	5	3	1530
1.01545	4	4	3	1530
1.01545	4	3	3	1530
1.01545	4	2	3	1530
1.01545	4	1	3	1530
1.01545	2	5	3	1530
1.01545	2	4	3	1530
1.01546	2	3	3	1530
1.01546	2	2	3	1530
1.01546	2	1	3	1530
1.01546	4	5	3	1530
1.01546	4	4	3	1530
1.01546	4	3	3	1530
1.01546	4	2	3	1530
1.01546	4	1	3	1530
1.01547	2	5	3	1530
1.01547	2	4	3	1530
1.01547	2	3	3	1530
1.01547	2	2	3	1530
1.01547	2	1	3	1530
1.01547	4	5	3	1530
1.01547	4	4	3	1530
1.01548	4	3	3	1530
1.01548	4	2	3	1530
1.01548	4	1	3	1530
1.01548	2	5	3	1530
1.01548	2	4	3	1530
1.01548	2	3	3	1530
1.01548	2	2	3	1530
1.01548	2	1	3	1530
1.01549	4	5	3	1530
1.01549	4	4	3	1530
1.01549	4	3	3	1530
1.01549	4	2	3	1530
1.01549	4	1	3	1530
1.01549	2	5	3	1530
1.01549	2	4	3	1530
1.01549	2	3	3	1530
1.0155	2	2	3	1530
1.0155	2	1	3	1530
1.0155	4	5	3	1530
1.0155	4	4	3	1530
1.0155	4	3	3	1530
1.0155	4	2	3	1530
1.0155	4	1	3	1530
1.0155	2	5	3	1530
1.01551	2	4	3	1530
1.01551	2	3	3	1530
1.01551	2	2	3	1530
1.01551	2	1	3	1530
1.01551	4	5	3	1530
1.01551	4	4	3	1530
1.01551	4	3	3	1530
1.01551	4	2	3	1530
1.01552	4	1	3	1530
1.01552	2	5	3	1530
1.01552	2	4	3	1530
1.01552	2	3	3	1530
1.01552	2	2	3	1530
1.01552	2	1	3	1530
1.01552	4	5	3	1530
1.01552	4	4	3	1530
1.01553	4	3	3	1530
1.01553	4	2	3	1530
1.01553	4	1	3	1530
1.01553	2	5	3	1530
